cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
20401,Providence,1582997,RI,2009,83.401749,83.406296,88.118408,88.214668,85.060265,85.381531,87.673454,87.854759,76.633835,76.702057,82.605408,82.829636,84.784035,85.041306,86.954346,87.144493,1.4044834,1.3625928,1.140015,1.0951524,1.8663536,1.7951803,1.8877112,1.8171283,1.041875,1.0179403,1.2672548,1.2253823,1.2827355,1.2333378,1.4994838,1.4441149,53114,62408,71939,70255,48532,59920,68886,66955
20401,Providence,1582997,RI,2010,85.428757,85.368393,86.301003,86.454155,84.986473,85.322411,87.026932,87.23764,76.746063,76.823563,80.457855,80.735672,86.49691,86.708221,88.884445,88.992218,1.2553492,1.2198051,1.4217602,1.3668156,2.0078726,1.9327459,2.038126,1.9678924,1.0853722,1.062025,1.2987901,1.2635101,1.2202345,1.1688795,.96224457,.92469466,52892,61495,71288,70221,48341,59067,68087,66833
20401,Providence,1582997,RI,2011,83.997169,84.00238,87.022224,87.171608,86.212639,86.481743,88.66037,88.802071,77.891335,77.982651,81.402252,81.646301,82.299423,82.668472,88.948006,89.065002,1.5677872,1.5180837,1.5640472,1.5031898,1.741683,1.6735767,1.787416,1.7266597,1.1924142,1.1644672,1.2356485,1.1957341,1.668407,1.6303691,1.1093854,1.0670342,52246,60721,70897,70171,47523,58450,67239,66784
20401,Providence,1582997,RI,2012,84.349266,84.344803,85.920212,86.078278,88.49305,88.668701,91.471481,91.518936,76.856766,76.916397,81.801903,82.032372,87.498199,87.665543,83.743195,84.051445,1.6333032,1.5880984,1.5574718,1.4985305,1.4644942,1.3996106,1.0117953,.9768759,1.0986482,1.0750201,1.1626784,1.1258322,1.1007345,1.052996,2.0262103,1.9720032,52033,61258,70226,70530,47242,58593,66622,66984
20401,Providence,1582997,RI,2013,82.778564,82.767494,86.123444,86.255737,84.389015,84.721924,89.644348,89.751358,78.31205,78.34156,81.32592,81.579285,85.111877,85.366318,86.97818,87.179382,1.5745001,1.5262696,1.3899914,1.3385786,1.9424553,1.8727682,1.7173984,1.659826,1.1724584,1.1434325,1.3282325,1.2874665,1.3408489,1.2860521,1.7144077,1.6556159,51673,59741,69801,69296,47457,57308,65745,65546
20401,Providence,1582997,RI,2014,83.784309,83.729858,88.093063,88.179337,87.77446,87.968033,90.010597,90.087662,78.438301,78.471825,84.778732,84.913422,87.538712,87.689583,87.02729,87.233002,1.4713091,1.4270474,1.2600272,1.2112452,1.6599894,1.5846488,1.3372625,1.2916527,1.2146691,1.1851195,1.0908723,1.0505557,.92381889,.8819117,1.7562958,1.6949762,50673,57660,66936,68786,46730,55259,62961,63538
20500,Boston,4974945,MA,2001,82.56942,82.439697,83.021057,83.236565,84.500175,84.729225,86.666786,86.842728,77.484917,77.458801,79.14035,79.427597,82.430367,82.714317,84.579689,84.849609,1.0013518,.98384893,1.0380988,1.00485,1.1021835,1.0660003,.95987976,.93044096,.78000462,.76567847,.87688667,.85692024,.92466581,.89804524,.9115817,.88426065,120585,160690,189481,274406,117016,146834,178997,267810
20500,Boston,4974945,MA,2002,82.314964,82.169228,83.847672,84.036804,84.342957,84.580528,87.58474,87.740417,76.933243,76.906639,79.027824,79.316551,81.724976,82.040916,84.32605,84.606468,.92914623,.9168247,1.0729076,1.0417445,1.1549628,1.1186945,.96473545,.93495864,.72029662,.70506579,.87440419,.85612255,1.0283556,1.0033946,.90309578,.87768358,121612,162697,191250,285750,117356,148269,182126,280322
20500,Boston,4974945,MA,2003,81.558212,81.430168,83.425522,83.628105,83.75901,84.011185,85.195015,85.415901,77.856934,77.801872,80.842178,81.082726,82.28624,82.577614,85.402977,85.648857,1.0115038,.99039847,1.0794727,1.0483537,1.1928623,1.1589763,1.06653,1.0326378,.73566514,.72125238,.85266417,.83041394,.89013171,.86561322,.82512224,.7959491,123098,164566,194079,294413,118616,150581,184708,289237
20500,Boston,4974945,MA,2004,83.87133,83.710594,83.974442,84.158302,86.580688,86.725662,88.102379,88.242767,77.087456,77.052307,79.72905,79.999535,83.361473,83.619064,84.169258,84.466736,.96498549,.95732009,1.0700518,1.037542,.87609351,.84756386,.91358358,.88331014,.74998295,.73345762,.86958313,.84899282,.84997833,.82338023,.95615983,.92478174,125628,166428,199133,294755,121458,153232,188630,288631
20500,Boston,4974945,MA,2005,83.878029,83.691475,82.935287,83.156273,86.969284,87.098793,87.666092,87.807388,77.520844,77.478622,80.90712,81.158203,81.575752,81.893326,86.086906,86.320488,.89668256,.89180261,1.1491596,1.1150566,.8686946,.83946979,.98022074,.94832063,.76743048,.75315565,.85958844,.83765167,.9644565,.94125146,.86683244,.82991767,129462,167659,199910,295426,124750,154925,189587,287344
20500,Boston,4974945,MA,2006,82.204498,82.024803,85.508331,85.625938,86.39193,86.537514,88.393288,88.502487,76.67289,76.638031,80.058037,80.328003,83.927444,84.181343,85.338341,85.598755,.98914057,.97278529,.92861384,.90054017,.97970843,.9483602,.85169113,.82206643,.71467954,.69986451,.86933303,.85221219,.9216606,.893269,.9157865,.88270599,132532,168364,202606,298351,127406,157026,191132,289535
20500,Boston,4974945,MA,2007,83.030579,82.829781,87.101494,87.172737,86.088593,86.235519,87.728569,87.863441,78.647064,78.578522,79.895103,80.179153,83.549706,83.820793,85.60643,85.870216,1.0160939,1.0020654,.8112101,.78922874,.98991179,.96113241,.99477887,.96284419,.75091535,.73750931,.90750653,.88798791,.9184193,.8888647,.9472087,.91463888,132311,168174,202668,299616,128757,155957,191192,290000
20500,Boston,4974945,MA,2008,83.896378,83.673172,86.697845,86.777351,88.205879,88.280396,87.534119,87.663063,79.066666,78.986717,80.882225,81.140717,83.92775,84.198837,87.368782,87.559532,1.0096565,1.0011034,.90308529,.87896806,.75755692,.73725075,.98918688,.96314174,.78148949,.76529896,.86968583,.8468433,.95039374,.92003495,.74615777,.71596634,133267,169182,204372,304288,130539,156767,191899,293015
20500,Boston,4974945,MA,2009,82.995911,82.732376,83.149628,83.319092,88.344505,88.396683,89.242485,89.312119,77.99189,77.911896,81.886734,82.110428,83.938622,84.19088,85.439255,85.716393,.92672849,.9210518,1.1462915,1.1128714,.65775001,.63910592,.73624736,.71745211,.73123807,.71706182,.80648005,.78285193,.8439272,.81257153,.95220721,.91687649,134623,169915,207423,313701,132017,157972,193991,301103
20500,Boston,4974945,MA,2010,84.725365,84.4422,84.700142,84.816429,86.78817,86.887245,88.964516,89.037331,77.09082,77.028442,83.340645,83.531685,83.743057,84.019165,87.613075,87.806137,.89945459,.8955434,1.1093599,1.0806189,.93211085,.90672565,.77829248,.75575489,.73765916,.72369725,.78311092,.75690448,.90468258,.87141275,.73320901,.70218599,134007,169212,206806,316529,131816,157462,192261,304192
20500,Boston,4974945,MA,2011,84.265923,83.95742,87.810143,87.850418,85.993576,86.109337,88.932846,89.00338,79.188156,79.078438,81.283424,81.525246,83.596725,83.894447,87.210686,87.41552,.91646379,.91603971,.89590931,.87210649,.9878611,.95977658,.83177096,.80998313,.72603917,.70993304,.80066276,.77636558,.96769494,.93571877,.72919095,.69676125,133805,167843,207569,316379,130027,157638,191968,302948
20500,Boston,4974945,MA,2012,83.709808,83.378387,87.00827,87.052505,88.190178,88.245575,90.099846,90.130363,78.527222,78.405487,81.909714,82.148445,83.94072,84.208237,87.184486,87.402214,.92159909,.91818768,.93306351,.91191167,.81805182,.79766208,.64669657,.63185292,.77090365,.75641561,.82785958,.80043095,.86868775,.83826721,.76862735,.73394269,134700,168508,204862,317815,130045,157811,189795,304385
20500,Boston,4974945,MA,2013,86.39817,86.062706,86.532349,86.57412,88.5821,88.621864,89.773926,89.809914,78.672188,78.528023,81.285141,81.547623,83.580307,83.887924,87.807632,88.010933,.74340093,.75581956,.95278132,.92733818,.81281334,.79412663,.72674131,.71009964,.72928661,.71061331,.87600362,.84848875,.94460881,.91017163,.74995059,.71462053,136199,166092,202742,316938,132224,155453,187248,303563
20500,Boston,4974945,MA,2014,85.603065,85.247581,88.147179,88.153526,87.19046,87.253387,89.798157,89.833847,79.982277,79.80999,82.351105,82.582397,85.014084,85.262413,86.053192,86.349403,.78868699,.79940897,.8256495,.81075495,.89986962,.87694883,.78371388,.76668531,.7192421,.7045173,.80382305,.77402282,.86976558,.83325386,.95573574,.91506016,136098,159128,195049,303379,129621,150315,178885,292975
20600,Manchester,1193391,NH,2001,78.544228,79.043068,85.008614,85.323875,83.638557,84.026222,85.804626,86.133636,77.629112,78.022346,77.765671,78.197197,79.816727,80.24334,82.987419,83.364449,1.9951955,1.9604295,2.0949662,2.0130794,2.2270975,2.1544225,2.5427556,2.4497869,1.4494774,1.4145571,1.4920236,1.4756002,1.7685539,1.747429,1.9489226,1.8997715,33032,47176,56849,58744,31274,47398,57349,59067
20600,Manchester,1193391,NH,2002,80.33284,80.771095,81.325714,81.758614,85.226746,85.539597,84.274887,84.649025,74.450783,74.884148,81.498978,81.846535,83.882881,84.192177,81.375687,81.799187,2.0664952,2.0051427,2.0389874,1.9800683,2.038779,1.9608443,2.5025623,2.4294193,1.3172286,1.3052677,1.5931982,1.546098,1.6201032,1.5640986,2.0896118,2.0614443,33732,48743,58877,62490,31244,48337,59993,62988
20600,Manchester,1193391,NH,2003,87.156296,87.278778,86.179802,86.415459,86.035278,86.3078,85.458786,85.763908,73.110588,73.544678,80.600578,80.985764,82.141975,82.50914,87.861298,88.039734,1.2626266,1.204669,1.5654945,1.4972007,1.8926228,1.8130392,2.0739927,1.9975333,1.1667852,1.177285,1.6152054,1.5742142,1.5762545,1.526921,1.2678658,1.2128354,34571,50242,60687,64811,32182,49667,61940,64849
20600,Manchester,1193391,NH,2004,84.989555,85.214828,85.141144,85.403183,88.630264,88.788147,84.461571,84.820145,77.0252,77.439445,81.525139,81.884796,80.908684,81.314613,79.522896,79.97213,1.5893821,1.5185404,1.6781032,1.6100559,1.3798001,1.3175775,2.4427016,2.3672385,1.3201703,1.2922795,1.4732968,1.4284695,1.6158854,1.579657,1.9517739,1.9549123,35991,51715,61953,65685,33599,51005,62830,65616
20600,Manchester,1193391,NH,2005,82.23291,82.569496,83.076828,83.430977,85.000046,85.311691,86.147758,86.421631,79.523865,79.792892,78.209145,78.632675,84.833588,85.096786,84.753647,85.080376,1.6587809,1.5904913,1.8391812,1.7758759,1.8745245,1.8062346,2.0675356,1.9906176,1.0956111,1.0528313,1.5331481,1.511431,1.3714491,1.319634,1.8536195,1.7913109,37172,52504,63282,66349,34741,51672,63888,66088
20600,Manchester,1193391,NH,2006,81.936699,82.278152,86.72039,86.927185,86.334244,86.58419,88.985825,89.157318,76.972946,77.374657,79.741081,80.121117,85.816185,86.058891,88.831024,88.986313,1.6292038,1.5630184,1.5227038,1.4561964,1.6872678,1.6186223,1.8099493,1.7356181,1.2911717,1.2625206,1.3708756,1.3316255,1.4332402,1.3777089,1.249809,1.1938615,37518,52922,64787,67441,35262,52113,65083,66864
20600,Manchester,1193391,NH,2007,83.074448,83.383896,85.875229,86.142548,87.069153,87.292091,85.006874,85.332649,77.450447,77.840134,80.141739,80.528526,83.508888,83.826302,85.427193,85.739517,1.6561577,1.5853183,1.7520876,1.6767412,1.5826988,1.5130091,2.2186987,2.14291,1.3225243,1.2881075,1.515352,1.4765118,1.4603194,1.4125718,1.7777833,1.7086606,37742,53553,65586,67698,35732,52285,65915,66634
20600,Manchester,1193391,NH,2008,83.57888,83.883148,86.691811,86.911369,88.319344,88.477837,88.607254,88.772331,76.034538,76.44754,81.615005,81.973717,83.914955,84.229408,87.341293,87.565689,1.6863942,1.6129385,1.6294669,1.5580773,1.298263,1.2406081,1.5517319,1.4859327,1.218702,1.1986301,1.5182741,1.4731137,1.5600399,1.506269,1.4664755,1.4007633,38203,54181,66650,67878,36300,52756,66489,66542
20600,Manchester,1193391,NH,2009,82.184746,82.511627,87.040627,87.228012,89.160309,89.290085,87.484314,87.710678,76.716354,77.119049,82.785904,83.090256,82.474449,82.836357,85.535698,85.871162,1.5920655,1.5224392,1.3756421,1.3138973,1.2322423,1.1801839,2.0091994,1.9317902,1.2247924,1.1993936,1.2739309,1.2259176,1.5650325,1.5242857,2.0159614,1.942472,38570,54490,67479,69926,37043,52708,67389,67930
20600,Manchester,1193391,NH,2010,80.291534,80.752426,84.957253,85.258095,90.322769,90.41452,90.472961,90.561356,77.822197,78.206184,83.568832,83.857155,86.430542,86.663628,86.536758,86.832687,1.8862765,1.8386179,1.8551028,1.7802451,1.0086453,.96603733,1.1184276,1.0715355,1.2204159,1.1873455,1.2984552,1.2461883,1.233103,1.1819661,1.7769465,1.7043259,38379,53842,67170,70439,37055,52209,66425,68503
20600,Manchester,1193391,NH,2011,84.430244,84.677185,86.619888,86.834663,86.044083,86.323654,90.497406,90.595375,76.866196,77.292252,80.429863,80.821632,82.057426,82.450562,86.560562,86.850281,1.5097247,1.4410033,1.5576466,1.4896015,1.9387589,1.8638494,1.2081348,1.1550612,1.2881774,1.2632843,1.4652426,1.4286146,1.7231349,1.6826085,1.7174908,1.6399354,37568,52827,66858,70645,36491,51432,65600,68551
20600,Manchester,1193391,NH,2012,82.467384,82.813499,86.264282,86.48687,87.003967,87.229713,87.857674,88.073769,79.684753,80.014793,81.756004,82.119537,86.016647,86.257919,86.6437,86.947166,1.7163159,1.6459073,1.5718199,1.5026826,1.6995862,1.6272142,1.9756067,1.896701,1.2221559,1.1790749,1.457226,1.4074725,1.3424376,1.2845554,1.7740618,1.6983614,37366,52270,66177,71070,36280,51019,65095,68786
20600,Manchester,1193391,NH,2013,86.17865,86.383141,85.668343,85.935593,84.479713,84.809418,88.414375,88.602058,76.947105,77.355591,81.538368,81.926384,82.100227,82.495331,86.854401,87.143372,1.5172657,1.4412272,1.8412302,1.7648083,1.9585994,1.8871396,1.7718142,1.6958193,1.2553679,1.2258898,1.5336201,1.4838423,1.6753309,1.6336902,1.6568482,1.5822616,37800,51776,65651,70494,36918,50918,64150,67865
20600,Manchester,1193391,NH,2014,81.745934,82.100067,85.107834,85.383125,88.879959,89.033852,90.94207,91.009544,78.296249,78.662933,82.604706,82.931473,85.859001,86.121918,86.550621,86.865891,1.641364,1.5744039,1.73594,1.6650165,1.4883106,1.4225537,.90202034,.86350751,1.2090235,1.1758863,1.3289274,1.2768087,1.4908605,1.4271841,1.7446355,1.6641264,37449,49754,61834,69652,35849,48713,60719,66094
20800,Springfield,680014,MA,2001,79.498505,79.191643,82.054482,82.427521,82.968246,83.424728,85.766281,86.070076,75.550598,75.289063,76.816833,77.193535,80.181679,80.611511,87.566353,87.719109,2.5479646,2.4831569,2.9209647,2.8410125,2.9544911,2.8668346,3.2159929,3.1090877,1.7141043,1.6794902,2.0892379,2.0824478,2.4474483,2.4078064,1.9098577,1.8367994,19999,25566,29056,24337,18221,25020,28350,22627
20800,Springfield,680014,MA,2002,80.676033,80.33226,80.480278,80.898438,81.708405,82.202049,81.804039,82.228951,77.114922,76.817284,78.19503,78.541031,78.363098,78.809227,83.639977,83.960274,2.4937713,2.4427764,2.7277422,2.6736917,2.8917277,2.8261871,3.1318083,3.0664282,1.8570335,1.8261236,1.9533,1.9183017,2.2799373,2.2782333,2.7363772,2.6621106,20789,26250,29842,24316,18881,25726,29202,22702
20800,Springfield,680014,MA,2003,83.291206,82.860085,81.693222,82.04715,84.099152,84.471298,85.124039,85.460709,75.09346,74.829468,81.374901,81.668961,81.890663,82.284958,89.568855,89.671783,2.1028318,2.089216,2.526772,2.4570944,2.4819429,2.3885829,3.6082814,3.5066514,1.6405246,1.6021192,2.1100819,2.0548074,2.3491144,2.2974329,1.5503303,1.4864439,21310,26794,30262,25288,19258,25947,29571,23630
20800,Springfield,680014,MA,2004,84.878334,84.467674,82.254112,82.614937,81.007423,81.515884,89.496063,89.640564,75.832169,75.562782,79.976143,80.302109,85.779678,86.015381,89.073799,89.210091,2.0010052,2.0027361,2.8583953,2.7842677,2.7149913,2.6645741,2.4747245,2.3781121,1.7843659,1.7446003,2.1119711,2.0669386,1.7894738,1.7166797,2.0542789,1.9736254,21437,27519,30562,25808,19391,26568,29738,24086
20800,Springfield,680014,MA,2005,85.734177,85.361053,82.99707,83.311035,86.101837,86.438805,89.467247,89.617302,79.417397,79.087425,80.218048,80.538155,81.360771,81.766838,88.993843,89.122215,2.2826722,2.278542,2.3559694,2.2760715,2.9132259,2.8046136,2.5220678,2.421011,1.7990279,1.7809089,2.0080488,1.9616554,2.252187,2.2014718,1.7531704,1.6817423,21744,27420,30946,25971,19628,26466,29945,24174
20800,Springfield,680014,MA,2006,85.482071,85.045052,84.633522,84.862564,88.018723,88.271446,85.817635,86.116615,75.883438,75.610786,80.767288,81.082649,77.616417,78.055496,83.898972,84.260246,1.8731219,1.8823032,2.2521658,2.1680102,2.6099477,2.4962502,3.3479562,3.2441921,1.8923103,1.8468113,2.1250322,2.0778041,1.992546,2.006104,3.4187124,3.3535116,22362,27832,30982,25938,20122,26560,30155,24071
20800,Springfield,680014,MA,2007,82.083023,81.655167,86.641357,86.791092,82.218941,82.698517,89.363373,89.477295,77.52195,77.168457,84.025375,84.23716,84.765396,85.069099,88.324989,88.493523,2.2563882,2.2172511,1.8158182,1.7404989,2.8183606,2.7565937,1.8162122,1.7385013,1.6687453,1.637401,1.8134468,1.7489247,2.1282592,2.0545044,2.0609634,1.9756274,22480,27813,31145,25578,20442,26663,30050,23656
20800,Springfield,680014,MA,2008,82.198593,81.785423,86.861183,86.994202,82.471985,82.949104,84.587952,84.946075,77.393272,77.05349,78.191154,78.569855,82.591446,82.985825,81.61322,82.037697,2.3183732,2.2743247,1.7317775,1.6611125,2.8732619,2.8022888,3.8243377,3.7380402,1.6701431,1.6399161,2.0810728,2.0610163,2.3535237,2.2947481,2.9984033,2.964283,22541,28106,31327,25488,20907,26726,30072,23408
20800,Springfield,680014,MA,2009,82.299667,81.838936,84.04306,84.269264,88.278236,88.485786,91.09343,91.137993,77.673752,77.303925,81.65979,81.960838,86.486191,86.713127,86.19355,86.489395,2.2037909,2.166029,1.9694527,1.8934253,2.0018699,1.9023699,1.2089612,1.1596967,1.6337538,1.6017432,1.9219202,1.8641551,1.6256114,1.5555615,2.8945391,2.7946882,23097,28279,31800,25904,21414,26815,30313,23582
20800,Springfield,680014,MA,2010,86.297867,85.842377,82.727928,83.063965,86.821983,87.122421,90.497604,90.590141,79.972267,79.600372,78.236206,78.606667,84.527893,84.820702,86.261894,86.543022,1.6672969,1.682671,2.5389555,2.4623957,2.4834237,2.3716006,1.9804897,1.8979882,1.7885824,1.7650259,1.7863709,1.7596666,1.7361643,1.6645727,2.4074705,2.3157523,22349,28119,31276,26196,20830,26519,29915,23793
20800,Springfield,680014,MA,2011,83.563538,83.145973,82.532761,82.875061,87.879562,88.126541,90.428719,90.545135,79.928154,79.491066,83.555023,83.754456,85.524605,85.797417,86.839462,87.110718,2.3040576,2.2650185,2.5518367,2.4681268,2.1310036,2.0256357,2.3245814,2.2285719,1.6192667,1.6022695,1.6020316,1.5406805,1.9486955,1.8678832,2.6822393,2.5788157,21862,27468,31029,26192,20409,26036,29365,23762
20800,Springfield,680014,MA,2012,86.386459,85.912643,86.630836,86.791328,90.878998,90.960747,89.533684,89.661003,75.892792,75.541351,78.779419,79.145027,85.505241,85.788033,82.139473,82.580208,1.8650299,1.8688875,2.0102713,1.9227544,1.1691722,1.1036115,2.2404153,2.1481748,1.7402533,1.6920346,1.9936758,1.9673239,1.9533421,1.8751613,3.360116,3.3266146,21725,26884,30788,26072,20359,25399,29053,23678
20800,Springfield,680014,MA,2013,85.231346,84.675468,82.951233,83.263153,91.130501,91.202736,89.703079,89.838966,79.170456,78.641701,83.068588,83.337318,88.09333,88.261711,87.943802,88.155762,1.7200478,1.720408,2.4315615,2.3472891,1.0946455,1.0342932,2.4511192,2.3524535,1.4783041,1.4643747,2.0255828,1.9580064,1.4566493,1.3883038,2.3298383,2.2280023,21830,26390,30248,25300,20622,25296,28360,22811
20800,Springfield,680014,MA,2014,83.923706,83.38826,85.663277,85.87912,88.806564,88.99659,87.888489,88.120926,78.610298,78.179688,78.988464,79.347038,83.440193,83.834534,85.864761,86.183372,2.1582739,2.1355569,2.26278,2.167829,1.7857976,1.6873232,3.3770726,3.2633688,1.8897284,1.8516041,2.0229681,1.9880545,2.5904582,2.5204418,2.6800861,2.5795283,21052,25201,28718,25924,20301,24202,26937,22373
20901,Bridgeport,3405565,CT,2001,80.94297,80.998627,81.691864,81.945854,83.86779,84.140968,87.33091,87.521263,77.148544,77.217979,80.647629,80.864365,81.749893,82.060104,86.715523,86.905457,1.2413462,1.2135866,1.2757477,1.2390172,1.2209663,1.1813641,1.0024946,.96372271,.98286885,.96677399,.95213133,.93097931,1.111791,1.0855393,.79771358,.76700878,77691,108895,138728,205612,75422,99856,133183,199077
20901,Bridgeport,3405565,CT,2002,81.436821,81.472237,84.266693,84.438805,82.555008,82.873611,86.818008,87.027039,77.608551,77.650528,80.643608,80.858383,83.045403,83.310318,84.522209,84.806664,1.2486951,1.2170848,1.1834224,1.1493933,1.2943604,1.2549644,1.1062509,1.0644776,.93461025,.91807276,.97806734,.95422566,.99552017,.96409822,1.0697714,1.0339034,80440,111754,141263,208404,76907,102479,136252,202218
20901,Bridgeport,3405565,CT,2003,81.505478,81.494965,81.816185,82.054909,84.323006,84.58345,87.858055,88.019989,75.615677,75.681496,77.684044,77.959038,81.402046,81.715508,84.541901,84.823303,1.0778157,1.0570885,1.3691915,1.3297553,1.3068708,1.263382,.97388101,.93761617,.8451193,.83375889,1.0172656,1.0048076,1.0480547,1.0211582,1.0966661,1.0599149,83311,113816,143450,213034,79305,104752,137776,206847
20901,Bridgeport,3405565,CT,2004,81.786491,81.754654,85.124908,85.246582,84.051956,84.307404,87.330452,87.503891,76.83268,76.865547,79.480598,79.713234,82.257278,82.54821,85.639908,85.885201,1.091965,1.0704762,1.1165257,1.0869058,1.2206078,1.1816093,1.0419825,1.0071921,.88003147,.86389703,.99600643,.97500914,1.0808635,1.0536411,.97049749,.93628001,85004,116094,146398,215371,81413,107216,139617,208382
20901,Bridgeport,3405565,CT,2005,82.453827,82.404327,84.556854,84.690742,85.419563,85.624161,87.991119,88.143883,75.673012,75.705925,79.687248,79.913651,84.306053,84.533081,86.34507,86.568542,1.2120395,1.1875038,1.2023182,1.1692619,1.1775216,1.1388004,.98848152,.95590454,.81685942,.80188423,.98631024,.96638417,.97498912,.94356042,.94613135,.91224146,87096,117105,147511,216986,83190,107459,141207,209378
20901,Bridgeport,3405565,CT,2006,81.923622,81.86026,85.088165,85.194565,87.537292,87.662308,87.190926,87.361725,76.853058,76.841049,81.660522,81.831779,83.376175,83.639915,85.933228,86.173561,1.1698589,1.1477823,1.1403979,1.108712,.96126658,.92951727,1.0958478,1.0597895,.88316411,.86684102,.96957195,.94640189,1.0830754,1.0502163,.97168952,.93726832,89724,118243,148950,219145,85367,108745,142561,210654
20901,Bridgeport,3405565,CT,2007,83.114227,83.014984,85.466408,85.565704,85.214874,85.404839,87.240791,87.409256,78.10685,78.062973,81.564522,81.731178,85.373169,85.566063,86.513329,86.728867,1.1235354,1.1117346,1.2216156,1.1904786,1.1350555,1.0973921,1.0970635,1.0630729,.90600073,.89092827,.9485113,.92564082,.9026534,.8727181,.90123439,.86607981,89814,118864,149075,218169,86165,109323,142400,209072
20901,Bridgeport,3405565,CT,2008,85.246117,85.103569,86.135559,86.199615,87.74176,87.849213,87.363533,87.523888,76.864166,76.818565,81.503372,81.66684,83.806183,84.047707,86.778793,86.980125,.9706561,.96731782,1.0337683,1.0084628,.92961371,.9003877,1.1033683,1.0669873,.88439119,.86966938,.94867629,.92666864,1.0127121,.98133296,.8507489,.81821251,90824,120154,150845,218844,87705,110416,143047,208656
20901,Bridgeport,3405565,CT,2009,81.70945,81.604408,85.062241,85.157471,86.212059,86.374596,89.048149,89.15844,77.310555,77.252121,82.004677,82.149933,84.295494,84.516273,85.693825,85.949654,1.0665095,1.0440862,1.0880319,1.0573415,1.1022916,1.0656759,.87230939,.84381282,.87422001,.86116946,.93071038,.90782768,.92383784,.89348918,1.0382503,.99938405,92122,120475,151879,223809,88461,110448,144055,212726
20901,Bridgeport,3405565,CT,2010,85.253365,85.10569,85.831985,85.907066,88.613815,88.693634,87.827171,87.982117,76.718468,76.667595,80.681938,80.863708,80.945534,81.264046,87.522263,87.702927,.92528254,.9217791,1.0338366,1.0065726,.77505565,.75125122,1.1798135,1.1402876,.83621866,.82177073,.95899236,.93743539,1.0534556,1.0312548,.78965157,.75600743,91758,120645,151337,222839,88589,110589,142345,211911
20901,Bridgeport,3405565,CT,2011,84.850395,84.691162,84.409599,84.522636,88.909698,88.995262,90.06852,90.140778,77.31662,77.246452,80.959213,81.13485,83.099266,83.36599,86.903809,87.123474,.94057101,.93916619,1.2379106,1.204546,.90786564,.8795951,.78577501,.76032537,.88525617,.86847305,.99434322,.97180539,1.0288938,.99803871,.95994872,.92065853,92758,119263,150567,220376,89970,109304,140609,208545
20901,Bridgeport,3405565,CT,2012,84.051323,83.884521,84.986382,85.066582,85.495064,85.679489,89.291977,89.377869,78.450577,78.330055,81.68969,81.841858,85.862007,86.021179,87.651337,87.838081,1.0420226,1.0357682,1.1687489,1.1395119,1.2842484,1.2440741,.83909011,.81428963,.83465022,.81835175,.95216095,.92860413,.75798714,.72978115,.85198808,.81404167,92846,120561,149471,218773,90023,110203,139137,207340
20901,Bridgeport,3405565,CT,2013,84.223984,84.048965,87.162064,87.187828,88.942856,88.998665,89.132263,89.23381,76.991837,76.904533,80.819901,80.997536,84.089409,84.33593,86.936569,87.165665,1.042117,1.0299634,.9016645,.88135195,.75307411,.72969598,1.0404987,1.0088124,.88505268,.87068284,.98444921,.96116179,1.0140859,.97946572,.89987254,.85865498,93770,118209,147052,215631,91267,107989,136848,203704
20901,Bridgeport,3405565,CT,2014,82.709442,82.564369,85.930115,85.993385,88.546051,88.629417,89.080574,89.174316,78.785828,78.66053,82.889992,83.029739,86.499565,86.667961,87.271461,87.502136,1.2413082,1.2213355,1.1591628,1.1341056,.92777812,.89900774,.96985537,.93617374,.83776134,.82449299,.9538933,.92535627,.86286759,.82696205,.93631947,.89267224,94034,113037,141176,203028,90439,103623,129383,192849
21501,Minneapolis,2904389,MN,2001,78.639801,78.626961,83.561462,83.835907,83.949112,84.272316,88.577606,88.714424,76.491386,76.561043,78.632744,79.010147,83.627373,83.939369,85.278572,85.522194,1.5838535,1.5412282,1.4068955,1.3632936,1.5799198,1.5253657,1.0568199,1.0216532,1.0747981,1.0575274,1.2233421,1.20565,1.2277232,1.1878116,1.1340296,1.0959469,54793,95809,125550,163897,56869,88422,127438,161464
